Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024986&LGE=FR&LIJST=lang;;Pont-de-Vaux;Eglise Paroissiale, Orgue de Choeur;Saby, Pierre (1971);I/4; Orgue de Choeur [eglise Paroissiale]
Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024987&LGE=FR&LIJST=lang;;Saint-DEnis-les-Bourg;Eglise Paroissiale;Manufacture Jaquot-Lavergne (1930);IIP/12; [eglise Paroissiale]
Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024988&LGE=FR&LIJST=lang;d;Saint-Laurent-sur-Saône;Eglise Saint-Laurent;Callinet, Claude-Ignace (1856);Ip/12;Saint-Laurent [eglise]
Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024989&LGE=FR&LIJST=lang;;Saint-Rambert-en-Bugey;Eglise Paroissiale;Michel-Merklin & Kuhn (ca. 1925?);IIP/15; [eglise Paroissiale]
Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024990&LGE=FR&LIJST=lang;;Tenay;Eglise Paroissiale;Michel-Merklin & Kuhn (1945);IIP/11; [eglise Paroissiale]
Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024991&LGE=FR&LIJST=lang;dp;TrEvoux;Eglise Saint-Symphonien;Callinet, Claude-Ignace (1845);IIP/19;Saint-Symphonien [eglise]
Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024992&LGE=FR&LIJST=lang;;Viriat;Eglise Paroissiale;Michel-Merklin & Kuhn (1963);IIP/23; [eglise Paroissiale]
Ain;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2024993&LGE=FR&LIJST=lang;;Vonnas;Eglise Paroissiale;Michel-Merklin & Kuhn (1949);IIP/16; [eglise Paroissiale]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046052&LGE=FR&LIJST=lang;d;Aisonville-et-Bernoville;Eglise Notre-Dame de la NativitE;CavaillE-Coll-Mutin (1923);Ip/9;Notre-Dame de la NativitE [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046008&LGE=FR&LIJST=lang;dp;Ambleny;Eglise Saint-Martin;Facteur inconnu (ca. 1920);IIP/8;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046009&LGE=FR&LIJST=lang;dp;Aubenton;Eglise Notre-Dame;Facteur inconnu (ca. 1670);IIP/14;Notre-Dame [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046069&LGE=FR&LIJST=lang;;Aubenton;Eglise Notre-Dame;Facteur inconnu; ;Notre-Dame [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046053&LGE=FR&LIJST=lang;d;Bichancourt;Eglise Saint-Martin;Convers, Auguste (1930);Ip/3;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046010&LGE=FR&LIJST=lang;d;Bohain-en-Vermandois;Eglise Notre-Dame de Lourdes;Merklin, Joseph (ca. 1880);IIP/18 (15);Notre-Dame de Lourdes [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046011&LGE=FR&LIJST=lang;d;Braine;Eglise Notre-Dame Et Saint-Yved;CavaillE-Coll, Aristide;IIP/16 (14);Notre-Dame Et Saint-Yved [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046012&LGE=FR&LIJST=lang;;Brunehamel;Eglise Saint-Nicolas;Facteur inconnu (à 1996);IIP/18;Saint-Nicolas [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2058239&LGE=FR&LIJST=lang;d;Brunehamel;Eglise Saint-Nicolas;Dawson Organs;IIP/22;Saint-Nicolas [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046013&LGE=FR&LIJST=lang;d;Bucy-le-Long;Eglise Saint-Martin;Merklin, Joseph (ca. 1900?);IIP/7;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046014&LGE=FR&LIJST=lang;d;Buironfosse;Eglise Saint-Nicolas;Merklin, Joseph (1874);IIP/19;Saint-Nicolas [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2054095&LGE=FR&LIJST=lang;dp;Chaourse;Eglise Saint-Martin;Dalladay, Samuel Frederick (1910);IIP/10;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046015&LGE=FR&LIJST=lang;d;Charly;Eglise Saint-Martin;CavaillE-Coll, Aristide (1881);IIP/11;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046016&LGE=FR&LIJST=lang;d;Château-Thierry;Eglise REformEe des Etats-Unis d?AmErique;Haerpfer, FrEdEric (1924);IIP/9;des Etats-Unis D?amErique [eglise Reformee]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046007&LGE=FR&LIJST=lang;d;Château-Thierry;Eglise Saint-CrEpin;Gutschenritter, Gaston (1968);IIIP/40;Saint-CrEpin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046017&LGE=FR&LIJST=lang;d;Chauny;Eglise Notre-Dame;Michel-Merklin & Kuhn (1926);IIP/15 (13);Notre-Dame [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046018&LGE=FR&LIJST=lang;d;Chauny;Eglise Saint-Martin;Beuchet-Debièrre, Manufacture (1956);IIP/18 (14);Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046054&LGE=FR&LIJST=lang;d;Chèzy-sur-Marne;Eglise Saint-Martin;DEjardin, Emile (1850);Ip/6;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046019&LGE=FR&LIJST=lang;d;Clastres;Eglise Saint-Sulpice;Collet, Alexis (1930);IIP/11;Saint-Sulpice [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046020&LGE=FR&LIJST=lang;d;Coucy le Château Auffrique;Eglise Saint-Sauveur;CavaillE-Coll-Mutin (ca. 1910);IIP/13;Saint-Sauveur [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046021&LGE=FR&LIJST=lang;d;Dizy le Gros;Eglise de la NativitE de la Sainte-Vierge;Didier, François (1929);IIP/14;de la NativitE de la Sainte-Vierge [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046022&LGE=FR&LIJST=lang;;Essômes-sur-Marne;Temple de Monneaux;Facteur inconnu (1689);IIP;de Monneaux [temple]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046055&LGE=FR&LIJST=lang;d;EtrEaupont;Eglise Saint-Martin;Boudsocq, Auguste (1849);Ip/9;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046023&LGE=FR&LIJST=lang;d;Etreux;Eglise de la NativitE de la Sainte-Vierge;Didier, Henri (1903);IIP/17;de la NativitE de la Sainte-Vierge [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2003719&LGE=FR&LIJST=lang;dp;Fère-en-Tardenois;Eglise Saint-Macre;Westenfelder, Georg (1990);IIP/33;Saint-Macre [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046024&LGE=FR&LIJST=lang;;Gandelu;Eglise Saint-REmi, Orgue de Choeur;Delmotte, Maurice (1955);IIP/19;Saint-REmi, Orgue de Choeur [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2017627&LGE=FR&LIJST=lang;dp;Guignicourt;Eglise Saint-Pierre;Daldosso, Jean (2003);IIP/29 (16);Saint-Pierre [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046025&LGE=FR&LIJST=lang;d;Guise;Eglise Saint-Pierre - Saint-Paul;Merklin-Schütze, maison (1890);IIP/20;Saint-Pierre - Saint-Paul [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046026&LGE=FR&LIJST=lang;d;Hirson;Eglise Notre-Dame de Lourdes;Anneessens, Charles (1884);IIP/24;Notre-Dame de Lourdes [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046056&LGE=FR&LIJST=lang;d;Homblières;Eglise Saint-Ètienne;Alibonssy, Pierre;IP/6 (5);Saint-Ètienne [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2058242&LGE=FR&LIJST=lang;d;Jeantes;Eglise Saint-Martin;Facteur inconnu;Ip/5;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046027&LGE=FR&LIJST=lang;d;La Capelle;Eglise Sainte-Grimonie;Loret, Hippolyte (1867);IIp/18;Sainte-Grimonie [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046028&LGE=FR&LIJST=lang;d;La Fère;Eglise Saint-Montain;Gutschenritter, Gaston (1931);IIP/16 (15);Saint-Montain [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046057&LGE=FR&LIJST=lang;dp;La FertE-Milon;Eglise Notre-Dame;Facteur inconnu (18e eeuw);Ip/7;Notre-Dame [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046058&LGE=FR&LIJST=lang;d;La FertE-Milon;Eglise Saint-Nicolas;Bever, Gebroeders Van (1905);Ip/6;Saint-Nicolas [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2003161&LGE=FR&LIJST=lang;dp;Laon;CathEdrale Notre-Dame;Didier, Henri (1899);IIIP/54;Notre-Dame [cathedrale]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2031409&LGE=FR&LIJST=lang;dp;Laon;CathEdrale Notre-Dame, Orgue de Choeur;Didier, Henri (1890);IIP/11;Notre-Dame, Orgue de Choeur [cathedrale]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046032&LGE=FR&LIJST=lang;d;Laon;Eglise CollEgiale de Saint-Martin;Roethinger, Etablissements E.-A. (1950);IIP/31 (26);CollEgiale de Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046059&LGE=FR&LIJST=lang;d;Laon;Eglise CollEgiale de Saint-Martin, Orgue de Choeur;Koenig, Paul-Marie (ca. 1910);IP/8;CollEgiale de Saint-Martin, Orgue de Choeur [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046030&LGE=FR&LIJST=lang;d;Laon;Eglise Saint-Jean Baptiste de Vaux;CavaillE-Coll, Aristide (1885);IIp/9;Saint-Jean Baptiste de Vaux [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046031&LGE=FR&LIJST=lang;d;Laon;Eglise Saint-Marcel;Roethinger, Etablissements E.-A. (1963);IIP/17;Saint-Marcel [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046033&LGE=FR&LIJST=lang;d;Le Nouvion-en-ThiErache;Eglise Saint-Denis;Stoltz, Jean-Baptiste (1860);IIP/12;Saint-Denis [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2031410&LGE=FR&LIJST=lang;dp;Liesse-Notre-Dame;Eglise Notre-Dame;Merklin-Schütze, maison (1864);IIP/19;Notre-Dame [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046034&LGE=FR&LIJST=lang;dp;Marle;Eglise Notre-Dame;CavaillE-Coll, Aristide (1890);IIP/22;Notre-Dame [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046035&LGE=FR&LIJST=lang;d;Mons en Laonnois;Eglise Saint-Pierre - Saint-Paul;Grammet, Jean (1950);IIP/9 (8);Saint-Pierre - Saint-Paul [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046036&LGE=FR&LIJST=lang;dp;Montcornet;Eglise Saint-Martin;Facteur inconnu (1718);IIP/22;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046037&LGE=FR&LIJST=lang;;Neufchatel sur Aisne;Eglise Saint-Paul;Michel-Merklin & Kuhn (1950);IIP/14;Saint-Paul [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046038&LGE=FR&LIJST=lang;d;Neuilly Saint-Front;Eglise Saint-Front;Van den Brande, FElix;IIP/12;Saint-Front [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046039&LGE=FR&LIJST=lang;d;Neuve-Maison;Eglise Saint-Lazare;Facteur inconnu (ca. 1650);IIp/14;Saint-Lazare [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046040&LGE=FR&LIJST=lang;;Nogent l'Artaud;Eglise Saint-Germain;Facteur inconnu (ca. 1650);IIP/12;Saint-Germain [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046041&LGE=FR&LIJST=lang;;Origny en ThiErache;Eglise Saint-Cyr - Sainte-Juliette;Alibonssy, Pierre (1920);IIP/12;Saint-Cyr - Sainte-Juliette [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046005&LGE=FR&LIJST=lang;d;Parfondeval;Eglise Saint-MEdard;Debièrre, Louis (1890);I/5;Saint-MEdard [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046068&LGE=FR&LIJST=lang;;Parpeville;Eglise Saint-Leu;Facteur inconnu; ;Saint-Leu [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046060&LGE=FR&LIJST=lang;d;Rèsigny;Eglise Saint-Nicolas;Chazelle, Paul (1874);Ip/8;Saint-Nicolas [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046042&LGE=FR&LIJST=lang;d;Ribemont;Eglise Saint-Pierre - Saint-Paul;Brisset, Augustin (1880);IIP/19;Saint-Pierre - Saint-Paul [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046043&LGE=FR&LIJST=lang;dp;Rozoy sur Serre;Eglise Saint-Laurent;Facteur inconnu (1710);IIP/19 (18);Saint-Laurent [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046044&LGE=FR&LIJST=lang;d;Sains Richaumont;Eglise Saint-Martin;CavaillE-Coll, Aristide (1880);IIP/13 (12);Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046061&LGE=FR&LIJST=lang;;Saint-Erme Outre et Ramecourt;Eglise Saint-ThEodulphe;Philharmos (1930);IP/5;Saint-ThEodulphe [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2023675&LGE=FR&LIJST=lang;dp;Saint-Michel;Eglise Abbatiale du Saint-Michel;Boizard, Jean (1714);IVP/31;du Saint-Michel [eglise Abbatiale]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2000759&LGE=FR&LIJST=lang;dp;Saint-Quentin;Basilique CollEgiale;Manufacture Haerpfer-Ermann (1967);IVP/75;CollEgiale [basilique]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2038179&LGE=FR&LIJST=lang;d;Saint-Quentin;Eglise Notre-Dame-de-REmicourt;Guerrier, Christian (1988);IIP/14 (13);Notre-Dame-De-REmicourt [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046045&LGE=FR&LIJST=lang;d;Saint-Quentin;Eglise Saint-Eloi;Van den Brande, FElix (ca. 1950);IIP/17 (16);Saint-Eloi [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046062&LGE=FR&LIJST=lang;d;SEraucourt le Grand;Eglise Saint-Martin;Van den Brande, FElix (1950);IP/6 (5);Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046063&LGE=FR&LIJST=lang;d;Sissonne;Eglise Saint-Martin;Facteur inconnu (ca. 1930);Ip/9;Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046064&LGE=FR&LIJST=lang;d;Sissy;Eglise Notre-Dame de l'Assomption;Abbey & Fils (1931);IP/5;Notre-Dame de l'Assomption [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2000331&LGE=FR&LIJST=lang;dp;Soissons;CathEdrale Saint-Gervais-Saint-Protais;Gonzalez, Victor (1956);IIIP/66;Saint-Gervais-Saint-Protais [cathedrale]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2039279&LGE=FR&LIJST=lang;;Soissons;CathEdrale Saint-Gervais-Saint-Protais;Merklin, Joseph (1892 - 1918); ;Saint-Gervais-Saint-Protais [cathedrale]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046046&LGE=FR&LIJST=lang;dp;Soissons;CathEdrale Saint-Gervais Saint-Protais, Orgue de Choeur;Jaquot-Jeanpierre, Manufacture (1870);IIP/16 (15);Saint-Gervais Saint-Protais, Orgue de Choeur [cathedrale]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046783&LGE=FR&LIJST=lang;d;Soissons;CitE de la Musique et de la Danse;Westenfelder, Georg;IIp/5;CitE de la Musique Et de la Danse
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046048&LGE=FR&LIJST=lang;;Soissons;Eglise Saint-Paul;Merklin, Joseph (1913);IIP/16;Saint-Paul [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046049&LGE=FR&LIJST=lang;d;Soissons;Eglise Saint-Waast;Convers, Auguste (1932);IIP/15;Saint-Waast [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046047&LGE=FR&LIJST=lang;;Soissons;Eglise Sainte-EugEnie, Orgue de Choeur;CavaillE-Coll, Aristide (1895);IIP/14;Sainte-EugEnie, Orgue de Choeur [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046065&LGE=FR&LIJST=lang;d;Soize;Eglise Saint-Aubin;Facteur inconnu (19e eeuw);Ip/6;Saint-Aubin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046066&LGE=FR&LIJST=lang;d;Thenelles;Eglise Saint-Quentin;Facteur inconnu (19e eeuw);Ip/7;Saint-Quentin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046050&LGE=FR&LIJST=lang;dp;Vendeuil;Eglise Saint-Jean Baptiste;Joris, François (1925);IIP/9;Saint-Jean Baptiste [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046006&LGE=FR&LIJST=lang;d;Versigny;Eglise Saint-Jean Baptiste;MEnard & Orange (ca. 1865);I/6;Saint-Jean Baptiste [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2040997&LGE=FR&LIJST=lang;dp;Vervins;Eglise Notre-Dame de l'Assomption;Schyven & Cie., Pierre (1886);IIP/24 (22);Notre-Dame de l'Assomption [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046067&LGE=FR&LIJST=lang;d;Vigneux-Hocquet;Eglise Saint-Martin;Facteur inconnu (18e eeuw);IIp/18 (11);Saint-Martin [eglise]
Aisne;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046051&LGE=FR&LIJST=lang;d;Villers-Cotterêts;Eglise Saint-Nicolas;Merklin, Joseph (1895);IIP/15 (13);Saint-Nicolas [eglise]
Allier;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046094&LGE=FR&LIJST=lang;d;Avermes;Eglise Notre-Dame de la Salette;Daublaine-Callinet (1854);Ip/8;Notre-Dame de la Salette [eglise]
Allier;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046073&LGE=FR&LIJST=lang;d;Bourbon-l'Archambault;Eglise Saint-Georges;Anneessens, Charles (1891);IIP/16;Saint-Georges [eglise]
Allier;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046074&LGE=FR&LIJST=lang;d;Chantelle;Eglise Abbatiale Saint-Vincent (Ancienne Chapelle des BEnEdictines de Chantelle);Dunand, Jean (1980);IIP/12;Saint-Vincent (ancienne Chapelle des BEnEdictines de Chantelle) [eglise Abbatiale]
Allier;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2038135&LGE=FR&LIJST=lang;d;Commentry;Eglise du SacrE Coeur;Merklin, Joseph (1875);IIP/15;du SacrE Coeur [eglise]
Allier;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046075&LGE=FR&LIJST=lang;d;Cosne-d'Allier;Eglise Saint-Martin;Bessodesse, Victor (1840);IIp/13;Saint-Martin [eglise]
Allier;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046076&LGE=FR&LIJST=lang;d;Cusset;Eglise Saint-Saturnin;Michel-Merklin & Kuhn (1944);IIP/14;Saint-Saturnin [eglise]
Allier;http://www.orgbase.nl/scripts/ogb.exe?database=ob2&%250=2046077&LGE=FR&LIJST=lang;d;Dompierre-sur-Besbre;Eglise Abbatiale Notre-Dame de Sept Fons;Simon, Lucien (1978);IIP/16;Notre-Dame de Sept Fons [eglise Abbatiale]
